hip,ra,dec,hp_mag
56656,174.2533401548627,-61.28344655186442,5.3028
56675,174.3164274376056,-75.89654076366239,5.7279
56700,174.39187578630515,-47.747377278399476,5.6263
56754,174.53071665528338,-61.826554804314135,5.1374
56770,174.5861986509523,43.6255137378786,5.6465
56779,174.61503983375061,8.134283324351298,5.2234
56802,174.66648770233894,-13.202249640674022,5.5959
56862,174.87347161645556,-65.39774875690381,5.1795
56922,175.05341832831013,-34.74465535411596,4.6774
56975,175.19627320782075,21.352841618517193,5.4221
56986,175.22355281133719,-62.090104194479,5.0972
56997,175.2626050416955,34.20255998218607,5.4478
57013,175.33273309911513,-43.09567710737273,5.5582
57029,175.39375258863453,31.74598339922857,5.8389
57047,175.4331346937138,-32.4993223858396,5.3532
57111,175.6184493440186,66.74480863532703,5.4797
57175,175.87999932347282,-62.48939876838456,5.153
57283,176.19066278102986,-18.35061452353636,4.876
57328,176.3208535743947,8.258174830640396,4.8964
57363,176.4023638452146,-66.72884360754323,3.684
57371,176.43334847458365,-45.6901453286701,5.2447
57380,176.46487794097928,6.529813871495822,4.1388
57399,176.51305883286767,47.779336852752714,3.855
57439,176.6285376456875,-61.17835910215233,4.2658
57443,176.63436289040183,-40.501334627393085,5.0211
57477,176.73170234071236,55.62826764007932,5.4251
57512,176.82987122191585,-57.69654698959184,5.5273
57562,176.978882412614,8.245865176186687,5.3329
57565,176.99677662940107,20.21894110791804,4.6286
57581,177.06037272731393,-66.81487093438051,4.863
57606,177.16154409071038,14.28419721465884,5.9509
57613,177.18793924792635,-26.749753690687402,5.0461
57632,177.26615959508663,14.572336778827237,2.1605
57669,177.42120006077002,-63.78848958314584,4.2717
57670,177.4241629343906,34.9317392694442,5.8347
57696,177.4859464172932,-70.22578591973213,5.1325
57741,177.61368703113166,-62.649383453039874,5.7611
57757,177.67202597198403,1.765377023549715,3.7136
57791,177.75929544267328,-5.333334005239169,5.7926
57803,177.786465147155,-45.17344954822092,4.6271
57841,177.92340297119418,-30.83409557165598,5.9745
57851,177.96363763174304,-65.20589456686065,4.8497
57870,178.04330796319547,-56.9878269652259,5.5879
57936,178.22733850621935,-33.90813024097088,4.2517
58001,178.45725511911144,53.69473296967607,2.4286
58082,178.67711562369047,-25.714066196230696,5.4294
58103,178.75009540091844,-63.279178988033614,5.9641
58110,178.7631315830451,8.443905305064973,5.7286
58159,178.9188643020661,15.646809247478725,5.5709
58181,178.99336535099508,56.59856258475231,5.9943
58188,179.00409832872901,-17.15080882635505,5.1725
58326,179.41682559447378,-62.4487358562613,5.5171
58379,179.563529524238,-56.317314711642354,5.423
58427,179.69861992608082,-64.33955670638404,5.6577
58484,179.907048415768,-78.2218181320229,4.8769
58510,179.9871820810006,3.6552170100342343,5.3676
58576,180.18486367580903,-10.444839132312456,5.6883
58587,180.21320852245813,-19.658998501740278,5.2072
58590,180.21829278377436,6.614394577303233,4.6939
58654,180.41471894783956,36.04227683007079,5.7563
58684,180.52943000867305,43.045465160314684,5.29
58720,180.65731925349314,-69.19227098956131,5.869
58758,180.75707990885434,-63.312944972264184,4.3862
58803,180.91381131050102,-42.433787393050935,5.2408
58858,181.06906629731245,21.459163339641137,5.9552
58867,181.08015759712185,-63.16571097059581,4.6931
58884,181.16227834874292,-68.32889677619833,5.347
58905,181.19443170315205,-76.5191747387466,5.1622
58948,181.30278980795313,8.732845663695734,4.2802
58952,181.31141103514153,76.90595818331938,5.9523
59072,181.7202204212128,-64.61363901460949,4.2219
59151,181.9587006446574,-75.3670651366745,5.3231
59173,182.0219015105536,-50.66125449336552,4.4016
59184,182.0613739825363,-48.692470451000105,5.3382
59196,182.08976522157812,-50.72240991712182,2.5241
59199,182.10313587354725,-24.728779845225574,4.0991
59229,182.22432743081836,-44.325886185428665,5.8135
59232,182.22749219184766,-41.23158458369424,5.4871
59309,182.51463181861283,5.806963120808868,5.8042
59316,182.5313579921796,-22.61979213084791,3.1761
59394,182.76617159513256,-23.602372511048614,5.475
59449,182.9131294311437,-52.36841559583106,3.9086
59468,182.9633377284606,25.87035540051024,5.7995
59501,183.0387464284807,20.542105708153503,5.7594
59504,183.0496378519633,77.61619244919417,5.2282
59517,183.091610711764,-62.9507729698883,5.9994
59607,183.35441016320036,-38.9291592015446,5.7185
59608,183.3583102697231,10.262360176186512,5.9207
59654,183.51136247445453,-45.723929664738854,5.4459
59728,183.74825951237878,-20.844233366529398,5.9864
59746,183.78555712824445,70.20007664456315,5.8826
59747,183.78648745700514,-58.7489017460948,2.7066
59774,183.85603761773342,57.03259770399093,3.3353
59803,183.95194934889173,-17.54198358562747,2.5477
59819,184.000978774086,14.899144966650962,5.1214
59831,184.03140173865805,40.66025841766535,5.7722
59847,184.0856468960642,23.945423450758607,5.0956
59856,184.12572857115217,33.06179810718458,5.1576
59920,184.3731760711047,53.19144104982985,5.9575
59923,184.37748879891316,28.93710330717822,5.7662
59929,184.3943180189394,-67.96067159503804,4.0506
60000,184.58726674744733,-79.3122690356706,4.2039
60009,184.6095529149172,-64.00304553559556,3.9952
60030,184.6679085059231,-0.7871446768168092,5.9541
60044,184.70860520536752,75.16055008538079,5.4903
60059,184.74928514579645,-55.14297537271362,5.1071
60122,184.9530132043239,48.9841319523577,5.3751
60129,184.97663091998007,-0.6667469697595951,3.8992
60170,185.08216718472184,26.619751028014594,5.6915
60172,185.088135451161,3.3127268584958,5.1251
60189,185.14046109682107,-22.215833903943516,5.1743
60202,185.17955499839985,17.79265294185357,4.8881
60212,185.21179297294574,57.86428932225799,5.6708
60221,185.23214929824047,-13.565748974266848,5.3085
60260,185.34088014073515,-60.40136977566827,3.7319
60320,185.53077730175582,-67.52209269130091,5.2128
60329,185.5501423756875,-68.30719880147137,5.8972
60351,185.62632987432022,25.846181881415326,4.9014
60379,185.70613502274188,-57.676101019320484,5.3502
60425,185.8399989339397,-24.840621138080174,5.8305
60449,185.8977062060117,-35.4126592328499,5.3054
60463,185.93660915221648,-38.91135054454507,5.7779
60485,186.00617642146455,51.56222929694665,4.9223
60514,186.07724845549953,26.098613260478366,5.1852
60584,186.2634310623794,56.77785803839948,5.8838
60595,186.2991706283832,-11.61051283409409,5.9675
60610,186.34068287022365,-35.18640091537269,5.6998
60646,186.46248791059472,39.0186985877787,5.1772
60697,186.60030731614538,27.26826270494126,4.9937
60710,186.63245102194523,-51.45061147482088,4.7661
60718,186.64975587715548,-63.099056744828914,0.6739
60735,186.71539260436276,-32.830047536604376,5.5719
60742,186.73469864645278,28.26861971380074,4.5164
60746,186.74710046689742,26.825721614704314,4.9999
60781,186.8703175388363,-58.99176922196827,5.3605
60795,186.896357330439,55.712752203568705,5.774
60823,187.0100482800253,-50.23060493590171,3.8436
60855,187.09369142061504,-39.04113788394889,5.4365
60904,187.2279909000584,25.9128881890458,5.2424
60941,187.36272390228777,24.108920796416417,5.5714
60957,187.43009788909606,20.89618496242249,5.7199
60965,187.46659680752492,-16.515094047191074,2.9449
60969,187.47580883441418,-56.52496926139901,5.8666
60978,187.4891616158297,58.40552654665023,5.4208
60998,187.52817148168864,69.20126054266832,5.0608
61015,187.57275780252817,-23.69642030163737,5.727
61071,187.75236721412875,24.567189371864895,5.4711
61084,187.7913720093112,-57.11256917060132,1.6299
61136,187.9181037132274,-59.42391407895624,5.6217
61174,188.01868664896827,-16.19586547793209,4.3853
61199,188.11712935816118,-72.13297568131806,3.7903
61212,188.15036093892667,-13.85897438111499,5.8265
61281,188.37101045222622,69.78820987548298,3.8414
61296,188.39278760399088,-12.830328486394242,5.736
61309,188.41210260141128,33.24766012125976,5.5863
61317,188.43788549592733,41.35676762852681,4.3682
61318,188.4449885052798,-9.452077624407798,5.4867
61359,188.59680889085874,-23.39662293136921,2.8099
61379,188.67690214537808,-44.67251627216371,5.9048
61384,188.68360537915854,70.02177292356357,5.0822
61394,188.712990820296,22.62918959552757,4.7908
61404,188.72693181737276,-67.75688839505237,5.8298
61418,188.7823436142526,18.37700201457702,5.1936
61468,188.94006073821961,-41.0219472447326,5.1872
61498,189.0044752776949,-39.8694467593935,5.7935
61558,189.19737805498767,-5.831851198488404,5.9056
61571,189.24314211922297,17.08957845971913,5.8343
61585,189.29618220887608,-69.13553367774072,2.6109
61621,189.4259439313369,-27.138658649006526,5.4916
61622,189.42636614966568,-48.54128814559928,3.8752
61658,189.59355029538867,1.8547048164700772,5.7286
61724,189.78065656180047,21.06258098750953,5.6508
61740,189.81171862068598,-7.995504460865668,4.8251
61789,189.96900592317422,-39.98724157075363,4.6037
61910,190.3167626225514,-13.013920670868234,5.202
61916,190.34602054047244,-46.145727133129874,5.9643
61932,190.3800211738384,-48.95988558740871,2.146
61941,190.41667566749734,-1.4495219094673257,2.8213
61960,190.47086488703397,10.235842835720742,4.9058
61966,190.4858200194081,-59.685810818197666,4.9034
61968,190.4881652559847,6.806644171250386,5.5779
62012,190.64817139790944,-48.81303495180106,4.8254
62027,190.70951171514625,-63.05861584239211,5.3375
62058,190.7883843346492,-56.176196381265115,5.9724
62131,191.00229316564682,-28.323861198976005,5.6142
62223,191.28262007785605,45.44022473660899,5.3059
62267,191.40467509971313,7.673314920205962,5.2975
62268,191.40798475603924,-60.981160568061,4.8538
62322,191.5702906817987,-68.10809405971395,2.9789
62325,191.59324824694247,9.540789499157551,5.8138
62327,191.59478956070717,-56.48877965423588,4.5756
62356,191.66147177546236,16.577649183922578,5.2699
62402,191.82885603242485,62.78113890819954,5.9494
62423,191.8930888697946,66.79031568215458,5.5515
62434,191.93049350271724,-59.688732668040146,1.1537
62500,192.10982773414798,-27.59723022745538,5.8138
62512,192.16390078649164,60.319897096609274,5.9399
62541,192.22581725862807,14.122633143193363,5.7177
62561,192.27832164993146,83.4177914188039,5.8827
62572,192.30749795001458,83.41285881941604,5.3944
62576,192.3229682287423,27.552326155681847,5.7831
62608,192.437290073616,-71.98624524652624,5.7159
62641,192.54502343096684,37.5168844017133,5.9303
62683,192.6716122678568,-33.99926793308154,4.8977
62703,192.74126486197972,-52.78739504006166,5.7522
62732,192.8249236156694,-60.32978614761801,5.8116
62763,192.9246993169023,27.540734148055275,5.0579
62786,192.9872920797722,-39.68038464998179,5.964
62867,193.27906899201847,-48.943253201303435,4.4793
62886,193.32404415066566,21.245020272037742,5.0514
62894,193.34124916225053,-60.32848620951326,5.8444
62896,193.35894135411903,-40.178818563815504,4.3163
62931,193.4538476933159,-60.3762400644978,5.9675
62956,193.50680405091686,55.959842985727555,1.7545
62985,193.58822546744193,-9.538946523113733,4.8309
63003,193.64857323843106,-57.177891131984666,3.9538
63005,193.65383856014014,-57.168643936945934,5.11
63007,193.6634167528971,-59.14666530801684,4.5656
63024,193.735566761187,47.19673766189053,5.6709
63031,193.74311823033526,-85.12342243747754,5.6111
63066,193.83108960870103,-42.91570148979738,5.5509
63076,193.86897917591273,65.43854739126957,5.3073
63090,193.90201353887554,3.397598747184274,3.4405
63117,193.98808241088255,-56.83580426251991,5.3713
63125,194.00767082949235,38.318246012080984,2.8471
63143,194.07350825808567,54.09948305290122,5.9036
63210,194.2682521034728,-51.19871608631603,5.1524
63355,194.73110801967135,17.40936044891243,4.8555
63414,194.91477292394873,-3.811941879962037,5.8511
63432,194.98031611006633,66.59730754938246,5.5285
63462,195.0686895157282,30.785036730808525,5.0453
63503,195.1816075624376,56.36633117653128,5.0063
63608,195.5448355546778,10.959101887591663,2.998
63613,195.56574101991214,-71.54879894856981,3.7698
63688,195.77233555191117,-71.47572318372242,5.9425
63724,195.88895003583588,-49.52723639463807,4.8466
63738,195.94177870979215,-20.58350967242983,5.6918
63901,196.43526025719407,35.798851889180966,5.1822
63916,196.46783042694003,45.26848982776156,5.7937
63945,196.56970988595717,-48.463253683136465,4.6551
63950,196.59410063627053,22.616290522201275,5.405
63972,196.64603075770546,-41.5884074234469,5.7606
64003,196.72595582046404,-35.86182294743511,5.6541
64004,196.7277628434062,-49.90621585037354,4.2058
64022,196.7946160459562,27.624906621433652,4.9175
64053,196.90966880162998,-53.45971464317332,5.6901
64078,196.97417897922045,-10.740385052608344,5.3154
64094,197.0298283473205,-65.3060174518695,5.4825
64122,197.1353670700512,-8.984228799283853,5.7306
64166,197.26367914626493,-23.11797271712208,5.1032
64179,197.3017600068957,10.022467818041722,5.9557
64238,197.48754970223797,-5.538929270195609,4.369
64241,197.49812571245434,17.5291119741683,4.4292
64246,197.5136191329474,38.49887225761017,6.0008
64332,197.78725459138843,-42.23282807858392,5.8965
64348,197.84711471226856,-43.36850517660717,5.407
64394,197.97051113718604,27.876037712887694,4.3607
64407,198.0145194410131,-16.197903122116383,5.1332
64408,198.01444516276453,-37.8031362361045,4.9825
64425,198.07345485957808,-59.92053663828685,4.5502
64445,198.13729833774858,11.55617019364867,5.8831
64466,198.20319314806505,-66.2267662207128,5.9281
64515,198.34742773859423,-50.699785120135886,5.9112
64540,198.42908971717915,40.15284754433697,5.1081
64577,198.54570711172946,-19.93133472681464,5.4722
64583,198.5642836009294,-59.1028595390408,5.0087
64607,198.63017866334732,11.331784858015006,5.764
64661,198.812490602276,-67.89456339232032,4.7571
64692,198.8835209765497,40.85517219660492,5.8342
64725,198.99409265222604,-19.9428224561225,5.3748
64792,199.19463899017347,9.423692888436982,5.314
64803,199.2212964875751,-31.506076579629028,5.2673
64820,199.30431235397077,-66.78342286236929,5.0187
64822,199.3080130940991,-43.97944134740794,5.8814
64823,199.315097430757,13.675647057840951,5.482
64844,199.38598808927236,40.57256274086104,4.7902
64852,199.40119507670448,5.469845038746315,4.8642
64906,199.56058503689803,49.68201507017527,5.1358
64924,199.6040498100423,-18.308610397428794,4.866
64927,199.61544787718478,34.098292841878845,5.9579
64962,199.7302225420631,-23.171412559428866,3.1521
65072,200.07914884883542,40.15055595379872,5.7608
65109,200.1502732684016,-36.71208082760546,2.7717
65112,200.15772679614437,-52.74778485194329,5.4194
65144,200.24067927048955,-46.8800583079128,5.9232
65198,200.42366102572862,2.087370658480109,5.7157
65241,200.54054037658287,5.154850851046889,5.9238
65247,200.567873946994,-52.18295144364881,5.8719
65271,200.6582491468709,-60.98835615593397,4.477
65301,200.75477205783884,-17.735203833104933,5.5196
65378,200.98091527955415,54.92541508741724,2.254
65387,201.00184757640204,-64.53561682490265,4.68
65420,201.13806832084228,-5.163921809997419,5.8582
65466,201.27785329821617,23.854438125314402,5.7862
65468,201.2806681711087,-74.88749739950192,5.2101
65474,201.2983522842723,-11.161244938592992,0.8891
65477,201.30589839626518,54.98799864858496,4.0506
65479,201.30889909655943,-64.48509211164338,5.4087
65522,201.45999483949655,-70.62725072598536,5.6555
65535,201.53182941733152,-39.754964967621724,5.2982
65536,201.5334300551463,72.39149827210396,5.9196
65581,201.6801854651684,-12.707612689500754,5.3888
65593,201.73384915635617,-41.49756487335566,5.8335
65595,201.73841518307628,78.64379558937567,5.8885
65639,201.86349212758435,-15.973630716464138,4.9272
65721,202.10812651935433,13.780187854250288,5.1033
65728,202.11324204697743,59.94570299010833,5.4734
65790,202.30431766186152,10.81839590348042,5.8173
65810,202.3552311155256,-51.16511488474733,5.0692
65835,202.4284104023874,-23.28135755678724,5.4789
65936,202.76111843976,-39.40727977910695,4.0636
66006,202.99144187560495,-6.255710564367183,4.7615
66065,203.1498420225595,-28.692714456471336,5.7151
66091,203.21536867311517,-15.363012290867808,5.6871
66098,203.24204608652974,-10.16490791048613,5.3724
66198,203.53052088830407,55.3484497664936,5.6008
66200,203.53293855820513,3.6590249849434993,4.9329
66234,203.6140561237523,49.01590585973743,4.7197
66247,203.66866080071574,-13.214306305613293,5.9343
66249,203.67397823866585,-0.5959382957751396,3.4147
66257,203.69894292653217,37.18243878388331,5.0194
66320,203.88036286184706,-5.3963918952471674,5.8648
66400,204.20212285604777,-26.49523630980216,5.7994
66417,204.24624876519184,24.613303089324244,5.8021
66435,204.29606034653136,71.24226656828185,5.6647
66438,204.30083697534826,-61.69157159141559,5.7357
66454,204.34790588220702,-46.42784035585697,5.8727
66458,204.36540402472946,36.294840516547886,4.8684
66563,204.6755252292996,-29.560679866590366,5.9088
66634,204.87741488971602,52.921071731570386,5.5045
66640,204.8945182757768,10.746301506474113,5.6573
66656,204.95244073933748,-40.051574939298106,5.7645
66657,204.97196969638728,-53.46636266101107,2.2097
66666,204.9995725913396,-49.95000095849149,5.5197
66681,205.04500848826814,-64.57655441872247,5.8843
66727,205.16874207020018,19.95566312213116,5.743
66738,205.18455242802722,54.68166153804318,4.7124
66753,205.23406391126238,-85.78599236156413,5.6183
66763,205.25982197378764,22.49583146282336,5.7952
66798,205.374237290996,64.82243969195079,5.8763
66803,205.4034612783564,-8.703082236571229,5.1029
66821,205.43672812467418,-54.55936532960222,4.9755
66849,205.50467537867482,-58.787049711542544,5.3788
66925,205.73382490421162,-56.76795967109701,5.9761
66936,205.7661842083002,3.5380795531524516,5.5128
66984,205.9170632356809,-42.06750984440531,5.9427
67057,206.12424661359472,-16.179058660555665,5.7085
67143,206.40390666595576,-26.1159846475478,5.8211
67153,206.4231944478809,-33.043366095022265,4.3195
67172,206.48471120747072,-12.426546862271042,5.6446
67194,206.5568061315982,41.08884877627261,5.9497
67231,206.64864723826435,54.43269023964577,5.6745
67234,206.66403503971748,-51.4326976686068,4.7986
67244,206.73483912430999,-36.25190491003446,5.1581
67250,206.74947856839816,38.542750093217684,5.6739
67275,206.81681931219515,17.45677421333851,4.5949
67288,206.8556438262074,-17.859763425371888,5.4895
67292,206.86493689797678,-50.24932122680365,5.9967
67301,206.88560910063353,49.31330296656234,1.7994
67304,206.91112396549306,-50.32066697423653,5.6003
67384,207.16141257980513,31.19011458599954,5.7722
67457,207.36146348114713,-34.45063053363375,4.1005
67459,207.36957460401052,15.797805811421524,4.1588
67464,207.376238956875,-41.68765985951423,3.3237
67472,207.40419919987457,-42.473685137227534,3.3969
67480,207.42841702579577,21.264064203125255,5.0624
67494,207.46810200782474,-18.13407620587043,5.1274
67605,207.78836898860288,34.66452997385307,5.977
67627,207.85807311454988,64.72328271065213,4.6219
67663,207.9467941738131,-46.898630224909525,5.7124
67664,207.94759844039967,-69.40124636173435,5.8297
67665,207.9478729330202,34.444317816427294,4.7831
67669,207.95677242862095,-32.99401664425154,4.2763
67703,208.0204170617886,-52.81146393706319,5.2427
67782,208.29317897731602,28.648062188189606,5.9747
67786,208.30228446270328,-31.92758658936465,4.7067
67787,208.30396389940367,17.93285539346572,5.8611
67819,208.38675109834327,-35.66419391577483,5.6321
67836,208.42962669898682,-53.373280327225416,5.8829
67848,208.46267598177062,53.728692235489255,5.6983
67861,208.4885296365744,-47.12815338195411,5.82
67927,208.67131828784778,18.39858670408873,2.7957
67929,208.6758183556665,-1.5030712554679184,5.3283
67942,208.70473734040382,-67.6520642767429,5.868
67973,208.80070680851912,-52.16076921645256,5.6444
68002,208.88514577029758,-47.288266231538614,2.4419
68079,209.0828898633423,-46.59272852791457,5.9839
68092,209.1162222904093,1.0505481174425175,5.9656
68103,209.14234430718517,27.49219825151701,5.1571
68191,209.41223675267173,-63.68661606570101,4.8736
68245,209.56785292634765,-42.100705048080364,3.7448
68269,209.62990909132412,-24.97217764510464,5.1814
68276,209.66220333605506,21.69632069521002,5.7682
68282,209.6698804261999,-44.803531282505574,3.7877
68390,210.00102565243137,-25.01017969539069,5.875
68520,210.41159670037612,1.5445835144971023,4.2777
68523,210.431216179028,-45.60337069298062,4.4632
68581,210.5950114340914,-27.42976274837313,5.6282
68702,210.9560192034163,-60.372978868942,0.5366
68756,211.09760811548983,64.3758086971919,3.6452
68815,211.33375586212793,-76.79667657368495,5.074
68862,211.51160830437934,-41.179580275683996,4.2873
68895,211.59278731965003,-26.682018625876616,3.4187
68933,211.67218593159768,-36.36869557848116,2.2226
68940,211.678778240749,-9.313525016225885,5.5468
69038,211.9822774856019,43.85452476232758,5.097
69068,212.0723170009658,49.45802061780859,5.341
69112,212.21253715697384,77.54743310200345,4.9527
69174,212.39609365190677,-51.504645514468265,5.9574
69191,212.47898583963277,-53.43872569225868,4.9002
69226,212.59978547085367,25.09182294398529,4.928
69269,212.71034770991517,-16.302003371277042,5.015
69373,213.01688972735323,69.43266855897154,5.2687
69389,213.06595975806644,2.4094963945597487,4.9532
69415,213.1918044774791,-27.261099999116148,5.2345
69427,213.22392119123725,-10.27404387424904,4.3251
69462,213.31841926362765,-53.665651293572836,5.6781
69483,213.37062424437605,51.78999063168951,4.5711
69493,213.41945411409984,-0.8451242298921787,5.9996
69536,213.52221593385107,12.959576632405797,5.6471
69598,213.67817547540403,-41.83744842216009,5.7745
69612,213.7119274278982,10.101009714846214,5.4469
69618,213.73818303551357,-57.08607537297135,5.0166
69658,213.8504710005357,-18.200661682431484,5.5416
69673,213.91811407697244,19.187270460134823,0.1114
69701,214.00368723735428,-5.999526048185446,4.1854
69713,214.04195638910525,51.367014010426544,4.8082
69732,214.09656815355663,46.08791912361837,4.2074
69763,214.1613581007089,-66.58788091542144,5.7257
69829,214.36851087121732,15.263360852721531,5.9225
69879,214.4992335814104,35.509470788495875,4.966
69896,214.55821001802397,-81.00760152758808,4.9613
69929,214.65956760989258,-18.715881294417294,5.8748
69965,214.7546919595305,-25.81631735588787,5.973
69974,214.77750787231858,-13.371166376392013,4.5624
69989,214.81757042207536,13.004377079032501,5.4905
69995,214.84964555055672,-37.00280677482728,5.9688
69996,214.8509698049903,-46.058083893422975,3.4849
70012,214.88562288831594,-2.265343605214981,5.3055
70027,214.93883679617534,16.306801233909802,5.0121
70035,214.96543225370692,-61.27275711892294,5.2906
70054,215.0404568428212,-43.058862002184654,5.7092
70069,215.08146991237135,-56.386479076968875,4.3627
70090,215.13949733607052,-37.88526720929263,4.0385
70104,215.17729549359558,-45.18688154105162,4.8528
70243,215.58223951157524,-34.786791271975574,5.5414
70248,215.59665401816258,-80.10891105516993,5.029
70264,215.65467373557942,-58.45915833554797,4.9105
70300,215.75940537277117,-39.51176600701588,4.3518
70306,215.77461576357257,-27.75373397005173,4.9395
70327,215.8447500834209,8.446640634226817,4.8776
70384,216.00366753105038,8.244004404073753,5.9644
70400,216.04746009907885,5.820114719553788,5.1457
70469,216.20275194426523,-24.806266399608056,5.5022
70492,216.27641340948912,-68.19532380150969,5.6842
70497,216.30008053129595,51.851713547223596,4.1514
70574,216.53431282845872,-45.221389769187475,4.5093
70576,216.5450068336034,-45.37926058908301,4.4387
70602,216.6142012391071,19.22683485746621,5.4698
70638,216.73225342883842,-83.66785298140093,4.4667
70657,216.77963849380853,-65.82161152615188,5.9948
70663,216.8012480611477,-46.13406511006074,5.9009
70692,216.8813441575377,75.69593923842011,4.3883
70753,217.04351371934192,-29.491579683996058,4.9519
70755,217.0509183050298,-2.2279507236567153,4.9445
70791,217.15870027784956,49.84496415824849,5.7362
70794,217.17387799859753,-6.90041410022682,5.5524
70915,217.53608407477347,-45.32128781982793,5.4832
70931,217.58746938782977,-49.518926753357825,5.4065
71002,217.81827519684242,-67.71705392833465,5.994
71053,217.9577409908878,30.371144916885985,3.7331
71075,218.01982422812006,38.307883783877145,3.098
71111,218.12887392735735,55.398045806840194,5.8582
71115,218.13592475171382,22.259960804304576,5.997
71121,218.15451449342754,-50.45712140524309,4.371
71184,218.38529504646058,-54.99861561382452,5.9687
71280,218.66525676110075,49.3682317371026,5.8487
71284,218.66954353965068,29.744807233752056,4.547
71352,218.87688120936915,-42.15774568948728,2.2729
71353,218.88124093690556,-41.517380435353765,5.8581
71419,219.0794034724872,-46.24549139239559,5.6764
71453,219.18396107947825,-40.21152645542666,5.7072
71500,219.33402274245717,-46.133414201357574,5.5812
71502,219.3366014306874,-46.12960774478647,5.8569
71536,219.47187988300817,-49.42575766230283,3.9964
71568,219.55279938850472,43.64205302407174,5.8645
71573,219.563354629001,54.02338562323388,5.8369
71618,219.70950678894934,44.4045449312459,5.4092
71681,219.91412459936643,-60.83948046402479,1.2429
71683,219.9204081301028,-60.83514521897498,0.1373
71759,220.17650116784299,13.534361515460779,5.996
71762,220.1815036050565,16.418301760115746,4.5038
71783,220.25588939206582,-36.13484312941825,5.6488
71795,220.28716824672182,13.72833156415684,3.7971
71832,220.41148571275414,8.161756226639053,5.0289
71837,220.43173151449017,11.660934964989702,5.7131
71860,220.48239095304535,-47.38814121489823,2.2296
71865,220.49005319212415,-37.79342377068823,3.9422
71908,220.62785449793805,-64.97456951484615,3.2465
71957,220.76484283393646,-5.657429083204342,3.9589
71974,220.80652321024186,-24.997731064294197,5.7097
71995,220.85571622061622,26.527890841853846,4.8689
72010,220.91451449600336,-35.173225361262354,4.2045
72012,220.93518546680087,40.45920325881837,5.867
72104,221.24664610918614,-35.19182067212585,4.9325
72105,221.24687848367913,27.074173761773128,2.5167
72125,221.31040532245368,16.964402834690013,4.7668
72131,221.3218609489363,-62.87545282622498,5.4362
72154,221.37595221560827,0.7172901036119615,5.6788
72197,221.50074104828906,-25.44291578179787,5.0285
72208,221.52498881698463,15.131741154181839,5.5986
72210,221.5281350829363,-23.15286214553819,5.96
72220,221.5624663072205,1.8929383703532485,3.7371
72250,221.62094945582032,-47.44108014312305,5.7662
72290,221.75546102132108,-52.383317689502086,5.3855
72323,221.8440001263773,-25.624233381120973,5.6031
72357,221.93658850178858,-26.087480111831603,5.3937
72370,221.96552534562036,-79.04471230420208,3.9796
72378,221.989852463241,-26.646133540052016,5.7699
72432,222.15857158008586,-36.63458523194897,5.7201
72438,222.18567199105186,-66.59353606615517,5.88
72487,222.32781432305973,46.11639331548974,5.8715
72488,222.32815990255384,-24.251469624791184,5.8411
72489,222.3295457213025,-14.148985930180372,5.3339
72524,222.4223398573172,48.72056260607284,5.7747
72552,222.4932766332055,28.61583339242759,5.8214
72567,222.56549492660545,23.91176532583297,5.9949
72571,222.57277823431684,-27.960219674447163,4.5608
72573,222.58178102847847,82.51248696224103,5.7644
72582,222.62417577429247,37.271815031844405,5.6364
72603,222.67193192110818,-15.997092112045063,5.2416
72607,222.67664779921003,74.1554761785546,2.2044
72622,222.71990516163248,-16.041610273825267,2.7892
72631,222.75425085310098,-2.2988496671417935,5.0912
72659,222.84701774497253,19.10063351193309,4.6801
72664,222.860727851517,59.29365260551779,5.6326
72683,222.90967992167933,-43.57529421058892,4.2816
72800,223.21287028498492,-37.80311637738732,4.9662
72833,223.30640288911303,-73.19015467943066,5.7427
72929,223.58390070188764,-24.64213512198656,5.4228
72934,223.59544178502537,-11.898330418899935,5.9484
72959,223.65800257112076,-33.30056085038837,5.9878
73036,223.89461470578135,-60.11389143917292,5.3418
73049,223.93622745587825,-33.855780061258024,5.3402
73087,224.05515851130104,14.446265798381242,5.899
73095,224.07177099858208,-52.80956725195565,5.4346
73100,224.09558476320706,49.62899929685097,5.7475
73111,224.13366548059838,-47.87914311555439,5.63
73129,224.18334293824765,-62.780987675989515,4.9999
73133,224.19211303705993,-11.409727853495403,5.6073
73165,224.29607009833802,-4.346086792123876,4.5517
73166,224.298667619691,16.388139600202454,5.8814
73184,224.363965190261,-21.41128123951332,5.877
73193,224.38840134175004,-0.16754771609188046,5.6799
73199,224.39632993744866,65.93238127333802,4.5808
73223,224.4714889825687,-76.6626161551521,5.5086
73273,224.6331415244473,-43.13386704197896,2.5982
73284,224.66369221850064,-27.657293375930212,5.728
73334,224.79041163247214,-42.104141654665135,3.0671
73350,224.84631108519056,4.5677732902776675,5.9915
73369,224.90404587069588,39.26523165854935,5.7211
73473,225.24328152455516,-8.518934626810635,4.9297
73497,225.33254158240496,-2.754871841233325,5.6057
73507,225.36295532808612,60.20442424255053,5.9561
73536,225.45381435644353,-0.1402585556394464,5.7896
73540,225.46126880664832,-83.22777554665768,5.8098
73555,225.48663803709547,40.39063698121587,3.6469
73566,225.52657884477998,-28.060528306643608,5.8857
73568,225.5271341039088,25.008256470878084,4.9265
73620,225.72529168340552,2.091271584332478,4.5583
